alias	gene_id	gene_symbol	gene_desc
LOC114674391	114674391	LOC114674391	uncharacterized LOC114674391
LOC114674392	114674392	LOC114674392	uncharacterized LOC114674392
LOC114674393	114674393	LOC114674393	ERV-BabFcenv provirus ancestral Env polyprotein-like
LOC114674394	114674394	LOC114674394	uncharacterized LOC114674394
LOC114674395	114674395	LOC114674395	uncharacterized LOC114674395
LOC114674396	114674396	LOC114674396	metalloproteinase inhibitor 1-like
LOC114674397	114674397	LOC114674397	uncharacterized LOC114674397
LOC114674398	114674398	LOC114674398	uncharacterized LOC114674398
LOC114674399	114674399	LOC114674399	uncharacterized LOC114674399
LOC114674400	114674400	LOC114674400	uncharacterized LOC114674400
LOC114674401	114674401	LOC114674401	uncharacterized LOC114674401
LOC114674402	114674402	LOC114674402	uncharacterized LOC114674402
LOC114674403	114674403	LOC114674403	uncharacterized LOC114674403
LOC114674404	114674404	LOC114674404	uncharacterized LOC114674404
LOC114674405	114674405	LOC114674405	uncharacterized LOC114674405
LOC114674406	114674406	LOC114674406	uncharacterized LOC114674406
LOC114674407	114674407	LOC114674407	40S ribosomal protein S15a pseudogene
LOC114674408	114674408	LOC114674408	uncharacterized LOC114674408
LOC114674409	114674409	LOC114674409	uncharacterized LOC114674409
LOC114674410	114674410	LOC114674410	uncharacterized LOC114674410
C20H16orf96	114674411	C20H16orf96	chromosome 20 C16orf96 homolog
LOC114674412	114674412	LOC114674412	uncharacterized LOC114674412
LOC114674413	114674413	LOC114674413	40S ribosomal protein S2 pseudogene
LOC114674414	114674414	LOC114674414	keratin, type II cytoskeletal 8 pseudogene
LOC114674415	114674415	LOC114674415	uncharacterized LOC114674415
LOC114674416	114674416	LOC114674416	U6 snRNA-associated Sm-like protein LSm3 pseudogene
LOC114674417	114674417	LOC114674417	uncharacterized LOC114674417
LOC114674418	114674418	LOC114674418	uncharacterized LOC114674418
LOC114674419	114674419	LOC114674419	uncharacterized LOC114674419
LOC114674420	114674420	LOC114674420	uncharacterized LOC114674420
LOC114674421	114674421	LOC114674421	uncharacterized LOC114674421
LOC114674422	114674422	LOC114674422	uncharacterized LOC114674422
LOC114674423	114674423	LOC114674423	uncharacterized LOC114674423
LOC114674424	114674424	LOC114674424	uncharacterized LOC114674424
LOC114674425	114674425	LOC114674425	uncharacterized LOC114674425
LOC114674426	114674426	LOC114674426	uncharacterized LOC114674426
LOC114674427	114674427	LOC114674427	uncharacterized LOC114674427
LOC114674428	114674428	LOC114674428	uncharacterized LOC114674428
LOC114674429	114674429	LOC114674429	uncharacterized LOC114674429
LOC114674430	114674430	LOC114674430	uncharacterized LOC114674430
LOC114674431	114674431	LOC114674431	uncharacterized LOC114674431
LOC114674432	114674432	LOC114674432	uncharacterized LOC114674432
LOC114674433	114674433	LOC114674433	uncharacterized LOC114674433
LOC114674434	114674434	LOC114674434	uncharacterized LOC114674434
LOC114674435	114674435	LOC114674435	uncharacterized LOC114674435
LOC114674436	114674436	LOC114674436	uncharacterized LOC114674436
LOC114674437	114674437	LOC114674437	uncharacterized LOC114674437
LOC114674438	114674438	LOC114674438	cocaine esterase-like
LOC114674439	114674439	LOC114674439	uncharacterized LOC114674439
LOC114674440	114674440	LOC114674440	uncharacterized LOC114674440
LOC114674441	114674441	LOC114674441	uncharacterized LOC114674441
LOC114674442	114674442	LOC114674442	uncharacterized LOC114674442
LOC114674443	114674443	LOC114674443	uncharacterized LOC114674443
LOC114674444	114674444	LOC114674444	uncharacterized LOC114674444
LOC114674445	114674445	LOC114674445	uncharacterized LOC114674445
LOC114674446	114674446	LOC114674446	uncharacterized LOC114674446
LOC114674447	114674447	LOC114674447	uncharacterized LOC114674447
LOC114674448	114674448	LOC114674448	uncharacterized LOC114674448
LOC114674449	114674449	LOC114674449	uncharacterized LOC114674449
LOC114674450	114674450	LOC114674450	uncharacterized LOC114674450
LOC114674451	114674451	LOC114674451	uncharacterized LOC114674451
TMEM240	114674452	TMEM240	transmembrane protein 240
LOC114674453	114674453	LOC114674453	ATPase family AAA domain-containing protein 3A-like
LOC114674454	114674454	LOC114674454	ATPase family AAA domain-containing protein 3A-like
LOC114674455	114674455	LOC114674455	uncharacterized LOC114674455
LOC114674456	114674456	LOC114674456	uncharacterized LOC114674456
LOC114674457	114674457	LOC114674457	calponin-2 pseudogene
LOC114674458	114674458	LOC114674458	uncharacterized LOC114674458
LOC114674459	114674459	LOC114674459	uncharacterized LOC114674459
LOC114674460	114674460	LOC114674460	uncharacterized LOC114674460
LOC114674461	114674461	LOC114674461	translation initiation factor IF-2
LOC114674462	114674462	LOC114674462	uncharacterized LOC114674462
LOC114674463	114674463	LOC114674463	uncharacterized LOC114674463
LOC114674464	114674464	LOC114674464	uncharacterized LOC114674464
LOC114674465	114674465	LOC114674465	uncharacterized LOC114674465
LOC114674466	114674466	LOC114674466	uncharacterized LOC114674466
LOC114674467	114674467	LOC114674467	vitellogenin-like
LOC114674468	114674468	LOC114674468	uncharacterized LOC114674468
LOC114674469	114674469	LOC114674469	uncharacterized LOC114674469
LOC114674470	114674470	LOC114674470	uncharacterized LOC114674470
LOC114674471	114674471	LOC114674471	uncharacterized LOC114674471
LOC114674472	114674472	LOC114674472	uncharacterized LOC114674472
LOC114674473	114674473	LOC114674473	uncharacterized LOC114674473
LOC114674474	114674474	LOC114674474	uncharacterized LOC114674474
LOC114674475	114674475	LOC114674475	uncharacterized LOC114674475
LOC114674476	114674476	LOC114674476	ras-related protein Rab-1A-like
LOC114674477	114674477	LOC114674477	uncharacterized LOC114674477
LOC114674478	114674478	LOC114674478	uncharacterized LOC114674478
LOC114674479	114674479	LOC114674479	uncharacterized LOC114674479
LOC114674480	114674480	LOC114674480	uncharacterized LOC114674480
LOC114674481	114674481	LOC114674481	uncharacterized LOC114674481
LOC114674482	114674482	LOC114674482	uncharacterized LOC114674482
LOC114674483	114674483	LOC114674483	uncharacterized LOC114674483
LOC114674484	114674484	LOC114674484	uncharacterized LOC114674484
LOC114674485	114674485	LOC114674485	5S ribosomal RNA
LOC114674486	114674486	LOC114674486	U6 spliceosomal RNA
LOC114674487	114674487	LOC114674487	U6 spliceosomal RNA
LOC114674488	114674488	LOC114674488	U7 small nuclear RNA
LOC114674489	114674489	LOC114674489	U7 small nuclear RNA
LOC114674490	114674490	LOC114674490	U7 small nuclear RNA
LOC114674491	114674491	LOC114674491	uncharacterized LOC114674491
LOC114674492	114674492	LOC114674492	U7 small nuclear RNA
LOC114674493	114674493	LOC114674493	U7 small nuclear RNA
LOC114674494	114674494	LOC114674494	U7 small nuclear RNA
LOC114674495	114674495	LOC114674495	U7 small nuclear RNA
LOC114674496	114674496	LOC114674496	U7 small nuclear RNA
LOC114674497	114674497	LOC114674497	U7 small nuclear RNA
LOC114674498	114674498	LOC114674498	small nucleolar RNA SNORA70
LOC114674499	114674499	LOC114674499	small nucleolar RNA SNORA70
LOC114674500	114674500	LOC114674500	small nucleolar RNA SNORA64/SNORA10 family
LOC114674501	114674501	LOC114674501	small nucleolar RNA SNORA64/SNORA10 family
LOC114674502	114674502	LOC114674502	small nucleolar RNA SNORD60
LOC114674503	114674503	LOC114674503	small nucleolar RNA MBII-202
LOC114674504	114674504	LOC114674504	small nucleolar RNA SNORA25
LOC114674505	114674505	LOC114674505	small nucleolar RNA SNORA46
LOC114674506	114674506	LOC114674506	small nucleolar RNA SNORA42/SNORA80 family
LOC114674507	114674507	LOC114674507	small nucleolar RNA SNORA50
LOC114674508	114674508	LOC114674508	small nucleolar RNA SNORA1
LOC114674509	114674509	LOC114674509	small nucleolar RNA SNORA30/SNORA37 family
LOC114674510	114674510	LOC114674510	small nucleolar RNA SNORA27
LOC114674511	114674511	LOC114674511	small nucleolar RNA SNORA48
LOC114674512	114674512	LOC114674512	small nucleolar RNA SNORA48
LOC114674513	114674513	LOC114674513	small nucleolar RNA SNORA40
LOC114674514	114674514	LOC114674514	small nucleolar RNA SNORD71
LOC114674515	114674515	LOC114674515	small nucleolar RNA SNORD111
LOC114674516	114674516	LOC114674516	small nucleolar RNA SNORD111
LOC114674517	114674517	LOC114674517	U6atac minor spliceosomal RNA
LOC114674518	114674518	LOC114674518	small nucleolar RNA U13
LOC114674519	114674519	LOC114674519	small nucleolar RNA U13
LOC114674520	114674520	LOC114674520	small nucleolar RNA U13
LOC114674521	114674521	LOC114674521	small nucleolar RNA U13
LOC114674522	114674522	LOC114674522	small nucleolar RNA U13
LOC114674523	114674523	LOC114674523	small nucleolar RNA U13
LOC114674524	114674524	LOC114674524	small nucleolar RNA U13
LOC114674525	114674525	LOC114674525	small nucleolar RNA U13
LOC114674526	114674526	LOC114674526	small nucleolar RNA U13
LOC114674527	114674527	LOC114674527	small nucleolar RNA U13
LOC114674528	114674528	LOC114674528	small nucleolar RNA U13
LOC114674529	114674529	LOC114674529	small nucleolar RNA ACA64
LOC114674530	114674530	LOC114674530	small nucleolar RNA ACA64
LOC114674531	114674531	LOC114674531	U1 spliceosomal RNA
LOC114674532	114674532	LOC114674532	small nucleolar RNA U109
LOC114674533	114674533	LOC114674533	small nucleolar RNA U109
LOC114674534	114674534	LOC114674534	28S ribosomal RNA
LOC114674535	114674535	LOC114674535	U1 spliceosomal RNA
LOC114674536	114674536	LOC114674536	U1 spliceosomal RNA
LOC114674537	114674537	LOC114674537	U1 spliceosomal RNA
LOC114674538	114674538	LOC114674538	U2 spliceosomal RNA
LOC114674539	114674539	LOC114674539	U4 spliceosomal RNA
LOC114674540	114674540	LOC114674540	U4 spliceosomal RNA
LOC114674541	114674541	LOC114674541	U4 spliceosomal RNA
LOC114674542	114674542	LOC114674542	U4 spliceosomal RNA
LOC114674543	114674543	LOC114674543	U6 spliceosomal RNA
LOC114674544	114674544	LOC114674544	U6 spliceosomal RNA
LOC114674545	114674545	LOC114674545	U6 spliceosomal RNA
LOC114674546	114674546	LOC114674546	U6 spliceosomal RNA
LOC114674547	114674547	LOC114674547	U6 spliceosomal RNA
LOC114674548	114674548	LOC114674548	U6 spliceosomal RNA
LOC114674549	114674549	LOC114674549	U6 spliceosomal RNA
LOC114674550	114674550	LOC114674550	U6 spliceosomal RNA
LOC114674551	114674551	LOC114674551	U6 spliceosomal RNA
LOC114674552	114674552	LOC114674552	U6 spliceosomal RNA
LOC114674553	114674553	LOC114674553	U6 spliceosomal RNA
LOC114674554	114674554	LOC114674554	U6 spliceosomal RNA
LOC114674555	114674555	LOC114674555	U6 spliceosomal RNA
LOC114674556	114674556	LOC114674556	U6 spliceosomal RNA
LOC114674557	114674557	LOC114674557	U6 spliceosomal RNA
LOC114674558	114674558	LOC114674558	U6 spliceosomal RNA
LOC114674559	114674559	LOC114674559	U6 spliceosomal RNA
LOC114674560	114674560	LOC114674560	U6 spliceosomal RNA
LOC114674561	114674561	LOC114674561	U6 spliceosomal RNA
LOC114674562	114674562	LOC114674562	U6 spliceosomal RNA
LOC114674563	114674563	LOC114674563	U6 spliceosomal RNA
LOC114674564	114674564	LOC114674564	U6 spliceosomal RNA
LOC114674565	114674565	LOC114674565	U6 spliceosomal RNA
LOC114674566	114674566	LOC114674566	U6 spliceosomal RNA
LOC114674567	114674567	LOC114674567	U6 spliceosomal RNA
LOC114674568	114674568	LOC114674568	U6 spliceosomal RNA
LOC114674569	114674569	LOC114674569	U6 spliceosomal RNA
LOC114674570	114674570	LOC114674570	U6 spliceosomal RNA
LOC114674571	114674571	LOC114674571	U6 spliceosomal RNA
LOC114674572	114674572	LOC114674572	U6 spliceosomal RNA
LOC114674573	114674573	LOC114674573	U6 spliceosomal RNA
LOC114674574	114674574	LOC114674574	U6 spliceosomal RNA
TRNAR-CCG	114674575	TRNAR-CCG	transfer RNA arginine (anticodon CCG)
TRNAP-UGG	114674576	TRNAP-UGG	transfer RNA proline (anticodon UGG)
TRNAP-AGG	114674577	TRNAP-AGG	transfer RNA proline (anticodon AGG)
TRNAK-CUU	114674578	TRNAK-CUU	transfer RNA lysine (anticodon CUU)
TRNAR-CCU	114674579	TRNAR-CCU	transfer RNA arginine (anticodon CCU)
TRNAT-CGU	114674580	TRNAT-CGU	transfer RNA threonine (anticodon CGU)
TRNAA-UGC	114674581	TRNAA-UGC	transfer RNA alanine (anticodon UGC)
TRNAL-AAG	114674582	TRNAL-AAG	transfer RNA leucine (anticodon AAG)
TRNAL-CAG	114674583	TRNAL-CAG	transfer RNA leucine (anticodon CAG)
TRNAK-UUU	114674584	TRNAK-UUU	transfer RNA lysine (anticodon UUU)
TRNAG-GCC	114674585	TRNAG-GCC	transfer RNA glycine (anticodon GCC)
TRNAR-CCU	114674586	TRNAR-CCU	transfer RNA arginine (anticodon CCU)
TRNAG-GCC	114674587	TRNAG-GCC	transfer RNA glycine (anticodon GCC)
TRNAG-GCC	114674588	TRNAG-GCC	transfer RNA glycine (anticodon GCC)
TRNAG-CCC	114674589	TRNAG-CCC	transfer RNA glycine (anticodon CCC)
TRNAK-CUU	114674590	TRNAK-CUU	transfer RNA lysine (anticodon CUU)
TRNAK-CUU	114674591	TRNAK-CUU	transfer RNA lysine (anticodon CUU)
TRNAP-AGG	114674592	TRNAP-AGG	transfer RNA proline (anticodon AGG)
TRNAG-GCC	114674593	TRNAG-GCC	transfer RNA glycine (anticodon GCC)
TRNAL-UAG	114674594	TRNAL-UAG	transfer RNA leucine (anticodon UAG)
TRNAL-CAG	114674595	TRNAL-CAG	transfer RNA leucine (anticodon CAG)
TRNAM-CAU	114674596	TRNAM-CAU	transfer RNA methionine (anticodon CAU)
TRNAP-UGG	114674597	TRNAP-UGG	transfer RNA proline (anticodon UGG)
TRNAG-GCC	114674598	TRNAG-GCC	transfer RNA glycine (anticodon GCC)
TRNAM-CAU	114674599	TRNAM-CAU	transfer RNA methionine (anticodon CAU)
TRNAK-CUU	114674600	TRNAK-CUU	transfer RNA lysine (anticodon CUU)
TRNAP-CGG	114674601	TRNAP-CGG	transfer RNA proline (anticodon CGG)
LOC114674602	114674602	LOC114674602	uncharacterized LOC114674602
LOC114674603	114674603	LOC114674603	uncharacterized LOC114674603
LOC114674604	114674604	LOC114674604	uncharacterized LOC114674604
LOC114674605	114674605	LOC114674605	uncharacterized LOC114674605
LOC114674606	114674606	LOC114674606	tRNA (guanine-N(7)-)-methyltransferase-like
LOC114674607	114674607	LOC114674607	NADH-ubiquinone oxidoreductase chain 5-like
SPHAR	114674608	SPHAR	S-phase response (cyclin related)
LOC114674609	114674609	LOC114674609	5S ribosomal RNA
LOC114674610	114674610	LOC114674610	5S ribosomal RNA
LOC114674611	114674611	LOC114674611	5S ribosomal RNA
LOC114674612	114674612	LOC114674612	5S ribosomal RNA
LOC114674613	114674613	LOC114674613	5S ribosomal RNA
LOC114674614	114674614	LOC114674614	5S ribosomal RNA
LOC114674615	114674615	LOC114674615	5S ribosomal RNA
LOC114674616	114674616	LOC114674616	5S ribosomal RNA
LOC114674617	114674617	LOC114674617	5S ribosomal RNA
LOC114674618	114674618	LOC114674618	5S ribosomal RNA
LOC114674619	114674619	LOC114674619	5S ribosomal RNA
LOC114674620	114674620	LOC114674620	5S ribosomal RNA
LOC114674621	114674621	LOC114674621	5S ribosomal RNA
LOC114674622	114674622	LOC114674622	5S ribosomal RNA
LOC114674623	114674623	LOC114674623	5S ribosomal RNA
LOC114674624	114674624	LOC114674624	5S ribosomal RNA
LOC114674625	114674625	LOC114674625	5S ribosomal RNA
LOC114674626	114674626	LOC114674626	5S ribosomal RNA
LOC114674627	114674627	LOC114674627	5S ribosomal RNA
LOC114674628	114674628	LOC114674628	5S ribosomal RNA
LOC114674629	114674629	LOC114674629	5S ribosomal RNA
LOC114674630	114674630	LOC114674630	5S ribosomal RNA
LOC114674631	114674631	LOC114674631	5S ribosomal RNA
LOC114674632	114674632	LOC114674632	5S ribosomal RNA
LOC114674633	114674633	LOC114674633	5S ribosomal RNA
LOC114674634	114674634	LOC114674634	5S ribosomal RNA
LOC114674635	114674635	LOC114674635	5S ribosomal RNA
LOC114674636	114674636	LOC114674636	5S ribosomal RNA
LOC114674637	114674637	LOC114674637	5S ribosomal RNA
LOC114674638	114674638	LOC114674638	5S ribosomal RNA
LOC114674639	114674639	LOC114674639	uncharacterized LOC114674639
LOC114674640	114674640	LOC114674640	5S ribosomal RNA
LOC114674641	114674641	LOC114674641	uncharacterized LOC114674641
LOC114674642	114674642	LOC114674642	5S ribosomal RNA
LOC114674643	114674643	LOC114674643	uncharacterized LOC114674643
LOC114674644	114674644	LOC114674644	U1 spliceosomal RNA
LOC114674645	114674645	LOC114674645	U1 spliceosomal RNA
LOC114674646	114674646	LOC114674646	uncharacterized LOC114674646
LOC114674647	114674647	LOC114674647	U1 spliceosomal RNA
LOC114674648	114674648	LOC114674648	U1 spliceosomal RNA
LOC114674649	114674649	LOC114674649	U1 spliceosomal RNA
LOC114674650	114674650	LOC114674650	5S ribosomal RNA
LOC114674651	114674651	LOC114674651	U1 spliceosomal RNA
LOC114674652	114674652	LOC114674652	uncharacterized LOC114674652
LOC114674653	114674653	LOC114674653	U1 spliceosomal RNA
LOC114674654	114674654	LOC114674654	U1 spliceosomal RNA
LOC114674655	114674655	LOC114674655	uncharacterized LOC114674655
