alias	gene_id	gene_symbol	gene_desc
LOC111092535	111092535	LOC111092535	uncharacterized LOC111092535
LOC111092536	111092536	LOC111092536	uncharacterized LOC111092536
LOC111092537	111092537	LOC111092537	uncharacterized LOC111092537
LOC111092538	111092538	LOC111092538	immunoglobulin lambda variable 1-40-like
LOC111092539	111092539	LOC111092539	uncharacterized LOC111092539
LOC111092540	111092540	LOC111092540	immunoglobulin lambda variable 8-61-like
LOC111092541	111092541	LOC111092541	immunoglobulin lambda variable 1-40-like
LOC111092542	111092542	LOC111092542	immunoglobulin lambda variable 8-61-like
LOC111092543	111092543	LOC111092543	immunoglobulin lambda variable 5-45-like
LOC111092544	111092544	LOC111092544	immunoglobulin lambda variable 1-40-like
LOC111092545	111092545	LOC111092545	immunoglobulin lambda variable 8-61-like
LOC111092546	111092546	LOC111092546	uncharacterized LOC111092546
LOC111092547	111092547	LOC111092547	collagen alpha-2(I) chain-like
LOC111092548	111092548	LOC111092548	ADP/ATP translocase 2 pseudogene
LOC111092549	111092549	LOC111092549	nucleophosmin-like
LOC111092550	111092550	LOC111092550	proline-rich protein 2-like
LOC111092551	111092551	LOC111092551	uncharacterized LOC111092551
LOC111092552	111092552	LOC111092552	uncharacterized LOC111092552
LOC111092553	111092553	LOC111092553	uncharacterized LOC111092553
LOC111092554	111092554	LOC111092554	uncharacterized LOC111092554
H2BL1	111092555	H2BL1	H2B.L histone variant 1
LOC111092556	111092556	LOC111092556	uncharacterized LOC111092556
LOC111092557	111092557	LOC111092557	uncharacterized LOC111092557
LOC111092558	111092558	LOC111092558	uncharacterized LOC111092558
LOC111092559	111092559	LOC111092559	uncharacterized LOC111092559
LOC111092560	111092560	LOC111092560	histone-lysine N-methyltransferase 2D-like
LOC111092561	111092561	LOC111092561	uncharacterized LOC111092561
LOC111092562	111092562	LOC111092562	uncharacterized LOC111092562
LOC111092563	111092563	LOC111092563	uncharacterized LOC111092563
LOC111092564	111092564	LOC111092564	protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha-like
LOC111092565	111092565	LOC111092565	uncharacterized LOC111092565
LOC111092566	111092566	LOC111092566	uncharacterized LOC111092566
LOC111092567	111092567	LOC111092567	uncharacterized LOC111092567
LOC111092568	111092568	LOC111092568	uncharacterized LOC111092568
LOC111092569	111092569	LOC111092569	uncharacterized LOC111092569
LOC111092570	111092570	LOC111092570	uncharacterized LOC111092570
LOC111092571	111092571	LOC111092571	immunoglobulin lambda variable 8-61-like
LOC111092572	111092572	LOC111092572	uncharacterized LOC111092572
LOC111092573	111092573	LOC111092573	uncharacterized LOC111092573
LOC111092574	111092574	LOC111092574	uncharacterized LOC111092574
LOC111092575	111092575	LOC111092575	uncharacterized LOC111092575
LOC111092576	111092576	LOC111092576	uncharacterized LOC111092576
LOC111092577	111092577	LOC111092577	uncharacterized LOC111092577
LOC111092578	111092578	LOC111092578	uncharacterized LOC111092578
LOC111092579	111092579	LOC111092579	uncharacterized LOC111092579
LOC111092580	111092580	LOC111092580	uncharacterized LOC111092580
LOC111092581	111092581	LOC111092581	uncharacterized LOC111092581
LOC111092582	111092582	LOC111092582	uncharacterized LOC111092582
LOC111092583	111092583	LOC111092583	uncharacterized LOC111092583
LOC111092584	111092584	LOC111092584	uncharacterized LOC111092584
LOC111092585	111092585	LOC111092585	uncharacterized LOC111092585
LOC111092586	111092586	LOC111092586	uncharacterized LOC111092586
LOC111092587	111092587	LOC111092587	uncharacterized LOC111092587
LOC111092588	111092588	LOC111092588	uncharacterized LOC111092588
LOC111092589	111092589	LOC111092589	uncharacterized LOC111092589
LOC111092590	111092590	LOC111092590	uncharacterized LOC111092590
LOC111092591	111092591	LOC111092591	uncharacterized LOC111092591
LOC111092592	111092592	LOC111092592	uncharacterized LOC111092592
LOC111092593	111092593	LOC111092593	uncharacterized LOC111092593
LOC111092594	111092594	LOC111092594	uncharacterized LOC111092594
LOC111092595	111092595	LOC111092595	uncharacterized LOC111092595
LOC111092596	111092596	LOC111092596	uncharacterized LOC111092596
LOC111092597	111092597	LOC111092597	uncharacterized LOC111092597
LOC111092598	111092598	LOC111092598	uncharacterized LOC111092598
LOC111092599	111092599	LOC111092599	uncharacterized LOC111092599
LOC111092600	111092600	LOC111092600	uncharacterized LOC111092600
LOC111092601	111092601	LOC111092601	uncharacterized LOC111092601
LOC111092602	111092602	LOC111092602	uncharacterized LOC111092602
LOC111092603	111092603	LOC111092603	uncharacterized LOC111092603
LOC111092604	111092604	LOC111092604	uncharacterized LOC111092604
LOC111092605	111092605	LOC111092605	uncharacterized LOC111092605
LOC111092606	111092606	LOC111092606	uncharacterized LOC111092606
LOC111092607	111092607	LOC111092607	immunoglobulin lambda variable 8-61-like
LOC111092608	111092608	LOC111092608	60S ribosomal protein L7-like
LOC111092609	111092609	LOC111092609	uncharacterized LOC111092609
LOC111092610	111092610	LOC111092610	immunoglobulin lambda variable 3-21-like
LOC111092611	111092611	LOC111092611	immunoglobulin lambda variable 5-37-like
LOC111092612	111092612	LOC111092612	immunoglobulin lambda variable 1-40-like
LOC111092613	111092613	LOC111092613	immunoglobulin lambda variable 4-3-like
LOC111092614	111092614	LOC111092614	immunoglobulin lambda variable 4-3-like
LOC111092615	111092615	LOC111092615	immunoglobulin lambda variable 4-3-like
LOC111092616	111092616	LOC111092616	immunoglobulin lambda variable 4-3-like
LOC111092617	111092617	LOC111092617	immunoglobulin lambda variable 3-21-like
LOC111092618	111092618	LOC111092618	immunoglobulin lambda constant 7-like
LOC111092619	111092619	LOC111092619	immunoglobulin lambda variable 8-61-like
LOC111092620	111092620	LOC111092620	uncharacterized LOC111092620
LOC111092621	111092621	LOC111092621	uncharacterized LOC111092621
LOC111092622	111092622	LOC111092622	uncharacterized LOC111092622
LOC111092623	111092623	LOC111092623	uncharacterized LOC111092623
LOC111092624	111092624	LOC111092624	uncharacterized LOC111092624
LOC111092625	111092625	LOC111092625	uncharacterized LOC111092625
LOC111092626	111092626	LOC111092626	uncharacterized LOC111092626
LOC111092627	111092627	LOC111092627	uncharacterized LOC111092627
LOC111092628	111092628	LOC111092628	uncharacterized LOC111092628
LOC111092629	111092629	LOC111092629	uncharacterized LOC111092629
LOC111092630	111092630	LOC111092630	uncharacterized LOC111092630
LOC111092631	111092631	LOC111092631	uncharacterized LOC111092631
LOC111092632	111092632	LOC111092632	uncharacterized LOC111092632
LOC111092633	111092633	LOC111092633	uncharacterized LOC111092633
LOC111092634	111092634	LOC111092634	uncharacterized LOC111092634
LOC111092635	111092635	LOC111092635	uncharacterized LOC111092635
LOC111092636	111092636	LOC111092636	uncharacterized LOC111092636
LOC111092637	111092637	LOC111092637	uncharacterized LOC111092637
LOC111092638	111092638	LOC111092638	uncharacterized LOC111092638
LOC111092639	111092639	LOC111092639	uncharacterized LOC111092639
LOC111092640	111092640	LOC111092640	uncharacterized LOC111092640
LOC111092641	111092641	LOC111092641	uncharacterized LOC111092641
LOC111092642	111092642	LOC111092642	uncharacterized LOC111092642
LOC111092643	111092643	LOC111092643	uncharacterized LOC111092643
LOC111092644	111092644	LOC111092644	uncharacterized LOC111092644
LOC111092645	111092645	LOC111092645	uncharacterized LOC111092645
LOC111092646	111092646	LOC111092646	uncharacterized LOC111092646
LOC111092647	111092647	LOC111092647	uncharacterized LOC111092647
LOC111092648	111092648	LOC111092648	uncharacterized LOC111092648
LOC111092649	111092649	LOC111092649	uncharacterized LOC111092649
LOC111092650	111092650	LOC111092650	uncharacterized LOC111092650
LOC111092651	111092651	LOC111092651	uncharacterized LOC111092651
LOC111092652	111092652	LOC111092652	uncharacterized LOC111092652
LOC111092653	111092653	LOC111092653	uncharacterized LOC111092653
LOC111092654	111092654	LOC111092654	uncharacterized LOC111092654
LOC111092655	111092655	LOC111092655	protein S100-A10 pseudogene
LOC111092656	111092656	LOC111092656	uncharacterized LOC111092656
LOC111092657	111092657	LOC111092657	uncharacterized LOC111092657
LOC111092658	111092658	LOC111092658	uncharacterized LOC111092658
LOC111092659	111092659	LOC111092659	uncharacterized LOC111092659
LOC111092660	111092660	LOC111092660	uncharacterized LOC111092660
LOC111092661	111092661	LOC111092661	uncharacterized LOC111092661
LOC111092662	111092662	LOC111092662	uncharacterized LOC111092662
LOC111092663	111092663	LOC111092663	uncharacterized LOC111092663
LOC111092664	111092664	LOC111092664	uncharacterized LOC111092664
LOC111092665	111092665	LOC111092665	uncharacterized LOC111092665
LOC111092666	111092666	LOC111092666	uncharacterized LOC111092666
LOC111092667	111092667	LOC111092667	mitochondrial import inner membrane translocase subunit TIM14 pseudogene
LOC111092668	111092668	LOC111092668	uncharacterized LOC111092668
LOC111092669	111092669	LOC111092669	uncharacterized LOC111092669
LOC111092670	111092670	LOC111092670	uncharacterized LOC111092670
LOC111092671	111092671	LOC111092671	uncharacterized LOC111092671
LOC111092672	111092672	LOC111092672	uncharacterized LOC111092672
LOC111092673	111092673	LOC111092673	uncharacterized LOC111092673
LOC111092674	111092674	LOC111092674	uncharacterized LOC111092674
LOC111092675	111092675	LOC111092675	uncharacterized LOC111092675
LOC111092676	111092676	LOC111092676	uncharacterized LOC111092676
LOC111092677	111092677	LOC111092677	uncharacterized LOC111092677
LOC111092678	111092678	LOC111092678	uncharacterized LOC111092678
LOC111092679	111092679	LOC111092679	uncharacterized LOC111092679
LOC111092680	111092680	LOC111092680	uncharacterized LOC111092680
LOC111092681	111092681	LOC111092681	salivary glue protein Sgs-3-like
LOC111092682	111092682	LOC111092682	uncharacterized LOC111092682
LOC111092683	111092683	LOC111092683	uncharacterized LOC111092683
LOC111092684	111092684	LOC111092684	uncharacterized LOC111092684
LOC111092685	111092685	LOC111092685	uncharacterized LOC111092685
LOC111092686	111092686	LOC111092686	uncharacterized LOC111092686
LOC111092687	111092687	LOC111092687	immunoglobulin lambda variable 8-61-like
LOC111092688	111092688	LOC111092688	immunoglobulin lambda variable 3-21-like
LOC111092689	111092689	LOC111092689	immunoglobulin lambda variable 3-25-like
LOC111092690	111092690	LOC111092690	immunoglobulin iota chain-like
LOC111092691	111092691	LOC111092691	immunoglobulin lambda variable 4-3-like
LOC111092692	111092692	LOC111092692	immunoglobulin lambda variable 3-25-like
LOC111092693	111092693	LOC111092693	immunoglobulin lambda variable 3-21-like
LOC111092694	111092694	LOC111092694	immunoglobulin lambda variable 3-21-like
LOC111092695	111092695	LOC111092695	immunoglobulin lambda variable 4-69-like
LOC111092696	111092696	LOC111092696	immunoglobulin lambda variable 3-25-like
LOC111092697	111092697	LOC111092697	uncharacterized LOC111092697
LOC111092698	111092698	LOC111092698	uncharacterized LOC111092698
LOC111092699	111092699	LOC111092699	thymosin beta-4 pseudogene
LOC111092700	111092700	LOC111092700	uncharacterized LOC111092700
LOC111092701	111092701	LOC111092701	uncharacterized LOC111092701
LOC111092702	111092702	LOC111092702	uncharacterized LOC111092702
LOC111092703	111092703	LOC111092703	coiled-coil-helix-coiled-coil-helix domain-containing protein 7 pseudogene
LOC111092704	111092704	LOC111092704	uncharacterized LOC111092704
LOC111092705	111092705	LOC111092705	uncharacterized LOC111092705
LOC111092706	111092706	LOC111092706	uncharacterized LOC111092706
LOC111092707	111092707	LOC111092707	uncharacterized LOC111092707
RTL10	111092708	RTL10	retrotransposon Gag like 10
LOC111092709	111092709	LOC111092709	uncharacterized LOC111092709
TRNAD-GUC	111092710	TRNAD-GUC	transfer RNA aspartic acid (anticodon GUC)
TRNAK-CUU	111092711	TRNAK-CUU	transfer RNA lysine (anticodon CUU)
TRNAK-UUU	111092712	TRNAK-UUU	transfer RNA lysine (anticodon UUU)
TRNAK-CUU	111092713	TRNAK-CUU	transfer RNA lysine (anticodon CUU)
LOC111092714	111092714	LOC111092714	uncharacterized LOC111092714
TRNAA-UGC	111092715	TRNAA-UGC	transfer RNA alanine (anticodon UGC)
TRNAK-CUU	111092716	TRNAK-CUU	transfer RNA lysine (anticodon CUU)
TRNAF-GAA	111092717	TRNAF-GAA	transfer RNA phenylalanine (anticodon GAA)
TRNAD-GUC	111092718	TRNAD-GUC	transfer RNA aspartic acid (anticodon GUC)
TRNAA-UGC	111092719	TRNAA-UGC	transfer RNA alanine (anticodon UGC)
TRNAK-CUU	111092720	TRNAK-CUU	transfer RNA lysine (anticodon CUU)
LOC111092721	111092721	LOC111092721	uncharacterized LOC111092721
LOC111092722	111092722	LOC111092722	uncharacterized LOC111092722
LOC111092723	111092723	LOC111092723	transcription factor Maf-like
LOC111092724	111092724	LOC111092724	small integral membrane protein 8 pseudogene
LOC111092725	111092725	LOC111092725	uncharacterized LOC111092725
LOC111092726	111092726	LOC111092726	C-type lectin domain family 12 member B-like
LOC111092727	111092727	LOC111092727	uncharacterized LOC111092727
LOC111092728	111092728	LOC111092728	uncharacterized LOC111092728
LOC111092729	111092729	LOC111092729	uncharacterized LOC111092729
LOC111092730	111092730	LOC111092730	uncharacterized LOC111092730
LOC111092731	111092731	LOC111092731	uncharacterized LOC111092731
LOC111092732	111092732	LOC111092732	uncharacterized LOC111092732
LOC111092733	111092733	LOC111092733	uncharacterized LOC111092733
LOC111092734	111092734	LOC111092734	uncharacterized LOC111092734
LOC111092735	111092735	LOC111092735	uncharacterized LOC111092735
LOC111092736	111092736	LOC111092736	uncharacterized LOC111092736
LOC111092737	111092737	LOC111092737	uncharacterized LOC111092737
LOC111092738	111092738	LOC111092738	translation initiation factor IF-2-like
LOC111092739	111092739	LOC111092739	uncharacterized LOC111092739
LOC111092740	111092740	LOC111092740	uncharacterized LOC111092740
LOC111092741	111092741	LOC111092741	uncharacterized LOC111092741
LOC111092742	111092742	LOC111092742	uncharacterized LOC111092742
LOC111092743	111092743	LOC111092743	uncharacterized LOC111092743
LOC111092744	111092744	LOC111092744	uncharacterized LOC111092744
LOC111092745	111092745	LOC111092745	uncharacterized LOC111092745
LOC111092746	111092746	LOC111092746	uncharacterized LOC111092746
LOC111092747	111092747	LOC111092747	uncharacterized LOC111092747
LOC111092748	111092748	LOC111092748	uncharacterized LOC111092748
LOC111092749	111092749	LOC111092749	uncharacterized LOC111092749
LOC111092750	111092750	LOC111092750	NKG2-A/NKG2-B type II integral membrane protein-like
LOC111092751	111092751	LOC111092751	cationic amino acid transporter 3 pseudogene
LOC111092752	111092752	LOC111092752	40S ribosomal protein S8 pseudogene
LOC111092753	111092753	LOC111092753	uncharacterized LOC111092753
LOC111092754	111092754	LOC111092754	sialidase-like
LOC111092755	111092755	LOC111092755	uncharacterized LOC111092755
LOC111092756	111092756	LOC111092756	60S ribosomal protein L34 pseudogene
LOC111092757	111092757	LOC111092757	translation initiation factor IF-2-like
LOC111092758	111092758	LOC111092758	uncharacterized LOC111092758
LOC111092759	111092759	LOC111092759	uncharacterized LOC111092759
TMA7	111092760	TMA7	translation machinery associated 7 homolog
LOC111092761	111092761	LOC111092761	uncharacterized LOC111092761
LOC111092762	111092762	LOC111092762	lymphoid-restricted membrane protein
LOC111092763	111092763	LOC111092763	uncharacterized LOC111092763
LOC111092764	111092764	LOC111092764	uncharacterized LOC111092764
LOC111092765	111092765	LOC111092765	uncharacterized LOC111092765
LOC111092766	111092766	LOC111092766	uncharacterized LOC111092766
LOC111092767	111092767	LOC111092767	uncharacterized LOC111092767
LOC111092768	111092768	LOC111092768	uncharacterized LOC111092768
LOC111092769	111092769	LOC111092769	uncharacterized LOC111092769
LOC111092770	111092770	LOC111092770	uncharacterized LOC111092770
