alias	gene_id	gene_symbol	gene_desc
PC7	29606	Pcsk7	proprotein convertase subtilisin/kexin type 7
betaglycan	29610	Tgfbr3	transforming growth factor beta receptor 3
trkC	29613	Ntrk3	neurotrophic receptor tyrosine kinase 3
Agl	29619	Btg2	BTG anti-proliferation factor 2
An	29619	Btg2	BTG anti-proliferation factor 2
Pc3	29619	Btg2	BTG anti-proliferation factor 2
Tis21	29619	Btg2	BTG anti-proliferation factor 2
an-1	29619	Btg2	BTG anti-proliferation factor 2
Rgds	29622	Ralgds	ral guanine nucleotide dissociation stimulator
Crfbp	29625	Crhbp	corticotropin releasing hormone binding protein
GluA2	29627	Gria2	glutamate ionotropic receptor AMPA type subunit 2
GluR-K2	29627	Gria2	glutamate ionotropic receptor AMPA type subunit 2
GluR2	29627	Gria2	glutamate ionotropic receptor AMPA type subunit 2
gluR-B	29627	Gria2	glutamate ionotropic receptor AMPA type subunit 2
GLUR3	29628	Gria3	glutamate ionotropic receptor AMPA type subunit 3
GluA3	29628	Gria3	glutamate ionotropic receptor AMPA type subunit 3
GluR-3	29628	Gria3	glutamate ionotropic receptor AMPA type subunit 3
GluR-C	29628	Gria3	glutamate ionotropic receptor AMPA type subunit 3
GluR-K3	29628	Gria3	glutamate ionotropic receptor AMPA type subunit 3
GluA4	29629	Gria4	glutamate ionotropic receptor AMPA type subunit 4
GluR-D	29629	Gria4	glutamate ionotropic receptor AMPA type subunit 4
GluR4	29629	Gria4	glutamate ionotropic receptor AMPA type subunit 4
Hsd3b1	29632	Hsd3b2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2
Hsd3b2l1	29632	Hsd3b2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2
Hsd3b6	29632	Hsd3b2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2
Hsst	29633	Ndst1	N-deacetylase and N-sulfotransferase 1
Ldh3	29634	Ldhc	lactate dehydrogenase C
PAR3	29636	F2rl2	coagulation factor II (thrombin) receptor-like 2
ATP1C	29639	Fxyd2	FXYD domain-containing ion transport regulator 2
Atp1g1	29639	Fxyd2	FXYD domain-containing ion transport regulator 2
GNAKATP	29639	Fxyd2	FXYD domain-containing ion transport regulator 2
ADAM	29641	Adam7	ADAM metallopeptidase domain 7
ADAM 7	29641	Adam7	ADAM metallopeptidase domain 7
EAP	29641	Adam7	ADAM metallopeptidase domain 7
EAP I	29641	Adam7	ADAM metallopeptidase domain 7
EAPI	29641	Adam7	ADAM metallopeptidase domain 7
I	29641	Adam7	ADAM metallopeptidase domain 7
Ata2	29642	Slc38a2	solute carrier family 38, member 2
Atrc2	29642	Slc38a2	solute carrier family 38, member 2
Sat2	29642	Slc38a2	solute carrier family 38, member 2
Snat2	29642	Slc38a2	solute carrier family 38, member 2
STEP	29644	Ptpn5	protein tyrosine phosphatase, non-receptor type 5
DEP-1	29645	Ptprj	protein tyrosine phosphatase, receptor type, J
ADH-1	29646	Adh4	alcohol dehydrogenase 4 (class II), pi polypeptide
Ac1002	29646	Adh4	alcohol dehydrogenase 4 (class II), pi polypeptide
Silg92	29648	Nudc	nuclear distribution C, dynein complex regulator
c15	29648	Nudc	nuclear distribution C, dynein complex regulator
MADM	29650	Adam10	ADAM metallopeptidase domain 10
Aldh1a4	29651	Aldh1a7	aldehyde dehydrogenase family 1, subfamily A7
Aldhpb	29651	Aldh1a7	aldehyde dehydrogenase family 1, subfamily A7
Bmal1	29657	Arntl	aryl hydrocarbon receptor nuclear translocator-like
Cacng	29658	Cacng1	calcium voltage-gated channel auxiliary subunit gamma 1
Camk1b	29660	Pnck	pregnancy up-regulated nonubiquitous CaM kinase
Gdi3	29662	Gdi2	GDP dissociation inhibitor 2
Adtb1	29663	Ap1b1	adaptor related protein complex 1 subunit beta 1
Psmb6l	29666	Psmb6	proteasome 20S subunit beta 6
HRS	29667	Srsf5	serine and arginine rich splicing factor 5
SRp40	29667	Srsf5	serine and arginine rich splicing factor 5
Sfrs5	29667	Srsf5	serine and arginine rich splicing factor 5
Psma3l	29670	Psma3	proteasome 20S subunit alpha 3
Cyp11a	29680	Cyp11a1	cytochrome P450, family 11, subfamily a, polypeptide 1
Cypxia1	29680	Cyp11a1	cytochrome P450, family 11, subfamily a, polypeptide 1
P450(scc)	29680	Cyp11a1	cytochrome P450, family 11, subfamily a, polypeptide 1
P450scc	29680	Cyp11a1	cytochrome P450, family 11, subfamily a, polypeptide 1
Habp1	29681	C1qbp	complement C1q binding protein
gC1qR	29681	C1qbp	complement C1q binding protein
rNKG2A	29683	Klrc1	killer cell lectin like receptor C1
Nkg2E	29684	Klrc2	killer cell lectin like receptor C2
rNKG2C	29684	Klrc2	killer cell lectin like receptor C2
Mcmd6	29685	Mcm6	minichromosome maintenance complex component 6
Adia	29687	C1qb	complement C1q B chain
GABAA-RD	29689	Gabrd	gamma-aminobutyric acid type A receptor subunit delta
Aop2	29691	Pde1b	phosphodiesterase 1B
Pde1b1	29691	Pde1b	phosphodiesterase 1B
sPLA2	29692	Pla2g2a	phospholipase A2 group IIA
Serca2	29693	Atp2a2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
SercaII	29693	Atp2a2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
DCoH	29700	Pcbd1	pterin-4 alpha-carbinolamine dehydratase 1
Pcbd	29700	Pcbd1	pterin-4 alpha-carbinolamine dehydratase 1
Pcd	29700	Pcbd1	pterin-4 alpha-carbinolamine dehydratase 1
Phs	29700	Pcbd1	pterin-4 alpha-carbinolamine dehydratase 1
TCF1	29700	Pcbd1	pterin-4 alpha-carbinolamine dehydratase 1
NaN	29701	Scn11a	sodium voltage-gated channel alpha subunit 11
PEK	29702	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3
BCKDE1B	29711	Bckdhb	branched chain keto acid dehydrogenase E1 subunit beta
Kir2.1	29712	Kcnj2	potassium inwardly-rectifying channel, subfamily J, member 2
PTPNE6	29714	Ptprn2	protein tyrosine phosphatase, receptor type N2
R-PTP-N2	29714	Ptprn2	protein tyrosine phosphatase, receptor type N2
Ncx	29715	Slc8a1	solute carrier family 8 member A1
Ncx1	29715	Slc8a1	solute carrier family 8 member A1
Kir5.1	29719	Kcnj16	potassium inwardly-rectifying channel, subfamily J, member 16
MIBP1	29721	Hivep2	HIVEP zinc finger 2
FE65	29722	Apbb1	amyloid beta precursor protein binding family B member 1
MTX-1	29723	Slc19a1	solute carrier family 19 member 1
MTX1	29723	Slc19a1	solute carrier family 19 member 1
kan-1	29725	Baat	bile acid CoA:amino acid N-acyltransferase
CT1	29726	Slc22a5	solute carrier family 22 member 5
OCTN2	29726	Slc22a5	solute carrier family 22 member 5
UST2r	29726	Slc22a5	solute carrier family 22 member 5
Mcmd4	29728	Mcm4	minichromosome maintenance complex component 4
Edg1	29733	S1pr1	sphingosine-1-phosphate receptor 1
Stch	29734	Hspa13	heat shock protein family A (Hsp70) member 13
Mct2	29735	Slc16a7	solute carrier family 16 member 7
KvBeta3	29737	Kcnab1	potassium voltage-gated channel subfamily A member regulatory beta subunit 1
Glclr	29739	Gclm	glutamate cysteine ligase, modifier subunit
Dci	29740	Eci1	enoyl-CoA delta isomerase 1
MECI	29740	Eci1	enoyl-CoA delta isomerase 1
Cic	29743	Slc25a1	solute carrier family 25 member 1
Ctp	29743	Slc25a1	solute carrier family 25 member 1
Slc20a3	29743	Slc25a1	solute carrier family 25 member 1
BKbeta	29747	Kcnmb1	potassium calcium-activated channel subfamily M regulatory beta subunit 1
BKbeta1	29747	Kcnmb1	potassium calcium-activated channel subfamily M regulatory beta subunit 1
k(VCA)beta-1	29747	Kcnmb1	potassium calcium-activated channel subfamily M regulatory beta subunit 1
slo-beta	29747	Kcnmb1	potassium calcium-activated channel subfamily M regulatory beta subunit 1
slo-beta-1	29747	Kcnmb1	potassium calcium-activated channel subfamily M regulatory beta subunit 1
Cblp	29749	Ppp3r2	protein phosphatase 3, regulatory subunit B, beta
14-3-3e	29753	Ywhae	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon
Atp5g1	29754	Atp5mc1	ATP synthase membrane subunit c locus 1
Atp6n1	29757	Atp6v0a1	ATPase H+ transporting V0 subunit a1
Atp6n1a	29757	Atp6v0a1	ATPase H+ transporting V0 subunit a1
Siat7c	29758	St6galnac3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
Bok-BH3	29884	Bok	BCL2 family apoptosis regulator BOK
RABIN3	29885	Rab3ip	RAB3A interacting protein
Neud4	50545	Dpf1	double PHD fingers 1
CYPIVA10	50549	Cyp4a1	cytochrome P450, family 4, subfamily a, polypeptide 1
Cyp4a10	50549	Cyp4a1	cytochrome P450, family 4, subfamily a, polypeptide 1
Cyp4a22	50549	Cyp4a1	cytochrome P450, family 4, subfamily a, polypeptide 1
Tr3	50551	Txnrd2	thioredoxin reductase 2
Trxr2	50551	Txnrd2	thioredoxin reductase 2
Trxrd2	50551	Txnrd2	thioredoxin reductase 2
Zn-15	50552	Zfp292	zinc finger protein 292
Znf292	50552	Zfp292	zinc finger protein 292
Madh4	50554	Smad4	SMAD family member 4
Ugt8a	50555	Ugt8	UDP glycosyltransferase 8
Sec15	50556	Exoc6	exocyst complex component 6
Sec15l1	50556	Exoc6	exocyst complex component 6
MMAC1	50557	Pten	phosphatase and tensin homolog
Mmac	50557	Pten	phosphatase and tensin homolog
TEP1	50557	Pten	phosphatase and tensin homolog
Psa	50558	Npepps	aminopeptidase puromycin sensitive
Cte1	50559	Acot1	acyl-CoA thioesterase 1
Ihpk1	50560	Ip6k1	inositol hexakisphosphate kinase 1
Itpk6	50560	Ip6k1	inositol hexakisphosphate kinase 1
Cx40	50563	Gja5	gap junction protein, alpha 5
Cxni	50563	Gja5	gap junction protein, alpha 5
Cx36	50564	Gjd2	gap junction protein, delta 2
Cxns	50564	Gjd2	gap junction protein, delta 2
Gja9	50564	Gjd2	gap junction protein, delta 2
Hsp25-2	50565	Hspb7	heat shock protein family B (small) member 7
Cktsf1b1	50566	Grem1	gremlin 1, DAN family BMP antagonist
drm	50566	Grem1	gremlin 1, DAN family BMP antagonist
Mdu1	50567	Slc3a2	solute carrier family 3 member 2
Caleb	50568	Cspg5	chondroitin sulfate proteoglycan 5
Ngc	50568	Cspg5	chondroitin sulfate proteoglycan 5
OATP-1	50572	Slco1a1	solute carrier organic anion transporter family, member 1a1
Oatp1	50572	Slco1a1	solute carrier organic anion transporter family, member 1a1
Slc21a1	50572	Slco1a1	solute carrier organic anion transporter family, member 1a1
Slc21a3	50572	Slco1a1	solute carrier organic anion transporter family, member 1a1
Galnr1	50577	Galr1	galanin receptor 1
Bpifa2e	50585	Bpifa2	BPI fold containing family A, member 2
Psp	50585	Bpifa2	BPI fold containing family A, member 2
GluA1	50592	Gria1	glutamate ionotropic receptor AMPA type subunit 1
gluR-A	50592	Gria1	glutamate ionotropic receptor AMPA type subunit 1
SVCT1	50621	Slc23a1	solute carrier family 23 member 1
SVCT2	50622	Slc23a2	solute carrier family 23 member 2
ram	50645	Rab27a	RAB27A, member RAS oncogene family
CAK beta	50646	Ptk2b	protein tyrosine kinase 2 beta
CAKB	50646	Ptk2b	protein tyrosine kinase 2 beta
CAKbeta	50646	Ptk2b	protein tyrosine kinase 2 beta
Pyk2	50646	Ptk2b	protein tyrosine kinase 2 beta
AH	50655	Aco1	aconitase 1
Acon1	50655	Aco1	aconitase 1
IRP1	50655	Aco1	aconitase 1
SAPK	50658	Mapk9	mitogen-activated protein kinase 9
Tr4	50659	Nr2c2	nuclear receptor subfamily 2, group C, member 2
Aml1	50662	Runx1	RUNX family transcription factor 1
B	50662	Runx1	RUNX family transcription factor 1
CBF-alpha-2	50662	Runx1	RUNX family transcription factor 1
Cbfa2	50662	Runx1	RUNX family transcription factor 1
PEA2-alpha	50662	Runx1	RUNX family transcription factor 1
PEBP2-alpha	50662	Runx1	RUNX family transcription factor 1
CaMII	50663	Calm2	calmodulin 2
Cam	50663	Calm2	calmodulin 2
Cam2	50663	Calm2	calmodulin 2
Camb	50663	Calm2	calmodulin 2
Gnao	50664	Gnao1	G protein subunit alpha o1
RATBPGTPC	50664	Gnao1	G protein subunit alpha o1
Ptmb10	50665	Tmsb10	thymosin, beta 10
THYb10	50665	Tmsb10	thymosin, beta 10
Cyta	50669	Prf1	perforin 1
RATCYTA	50669	Prf1	perforin 1
Ednra	50672	Ednrb	endothelin receptor type B
Etb	50672	Ednrb	endothelin receptor type B
BGT1	50676	Slc6a12	solute carrier family 6 member 12
Gat1	50676	Slc6a12	solute carrier family 6 member 12
RNU28927	50676	Slc6a12	solute carrier family 6 member 12
VGAT	50676	Slc6a12	solute carrier family 6 member 12
GLEPP1	50677	Ptpro	protein tyrosine phosphatase, receptor type, O
RPTP-BK	50677	Ptpro	protein tyrosine phosphatase, receptor type, O
RNPDE3A	50678	Pde3a	phosphodiesterase 3A
RATACOA1	50681	Acox1	acyl-CoA oxidase 1
aCoA	50681	Acox1	acyl-CoA oxidase 1
RNLIP	50682	Lipf	lipase F, gastric type
Rnlp	50682	Lipf	lipase F, gastric type
SP-C	50683	Sftpc	surfactant protein C
Mrlc2	50685	Myl12b	myosin light chain 12B
Mrlcb	50685	Myl12b	myosin light chain 12B
Mylc2b	50685	Myl12b	myosin light chain 12B
Hsas	50687	L1cam	L1 cell adhesion molecule
Hyd	50687	L1cam	L1 cell adhesion molecule
N-CAM L1	50687	L1cam	L1 cell adhesion molecule
NCAML1	50687	L1cam	L1 cell adhesion molecule
NgCAM	50687	L1cam	L1 cell adhesion molecule
ERK1	50689	Mapk3	mitogen activated protein kinase 3
ERT2	50689	Mapk3	mitogen activated protein kinase 3
Erk-1	50689	Mapk3	mitogen activated protein kinase 3
Esrk1	50689	Mapk3	mitogen activated protein kinase 3
MAPK1	50689	Mapk3	mitogen activated protein kinase 3
MNK1	50689	Mapk3	mitogen activated protein kinase 3
Prkm3	50689	Mapk3	mitogen activated protein kinase 3
p44	50689	Mapk3	mitogen activated protein kinase 3
p44erk1	50689	Mapk3	mitogen activated protein kinase 3
p44mapk	50689	Mapk3	mitogen activated protein kinase 3
CHOT1	50690	Slc6a8	solute carrier family 6 member 8
CHT1	50690	Slc6a8	solute carrier family 6 member 8
CRT	50690	Slc6a8	solute carrier family 6 member 8
CT1	50690	Slc6a8	solute carrier family 6 member 8
Par	50692	Plaur	plasminogen activator, urokinase receptor
Plaur3	50692	Plaur	plasminogen activator, urokinase receptor
uPAR	50692	Plaur	plasminogen activator, urokinase receptor
uPAR-2	50692	Plaur	plasminogen activator, urokinase receptor
uPAR-3	50692	Plaur	plasminogen activator, urokinase receptor
PAIHC3	50693	Itih3	inter-alpha trypsin inhibitor, heavy chain 3
E16	50719	Slc7a5	solute carrier family 7 member 5
LAT-1	50719	Slc7a5	solute carrier family 7 member 5
TA1	50719	Slc7a5	solute carrier family 7 member 5
Hnt	50864	Ntm	neurotrimin
RNU16845	50864	Ntm	neurotrimin
NVP-3	50871	Hpcal1	hippocalcin-like 1
Nvp3	50871	Hpcal1	hippocalcin-like 1
VILIP-3	50871	Hpcal1	hippocalcin-like 1
NVP-2	50872	Hpcal4	hippocalcin-like 4
Nvjp2	50872	Hpcal4	hippocalcin-like 4
Cdo	50938	Cdon	cell adhesion associated, oncogene regulated
Ac1075	50993	Rab10	RAB10, member RAS oncogene family
Csh1	53950	Prl3d1	Prolactin family 3, subfamily d, member 1
Pl-I	53950	Prl3d1	Prolactin family 3, subfamily d, member 1
Pl-Im	53950	Prl3d1	Prolactin family 3, subfamily d, member 1
Pl1	53950	Prl3d1	Prolactin family 3, subfamily d, member 1
Rhco1	53950	Prl3d1	Prolactin family 3, subfamily d, member 1
rPl-1	53950	Prl3d1	Prolactin family 3, subfamily d, member 1
OZF	53982	Zfp260	zinc finger protein 260
POZF-1	53982	Zfp260	zinc finger protein 260
Znf146	53982	Zfp260	zinc finger protein 260
Znf260	53982	Zfp260	zinc finger protein 260
CLP36	54133	Pdlim1	PDZ and LIM domain 1
PB	54193	Pbsn	probasin
Aa1064	54225	Apob	apolipoprotein B
Ac1-060	54225	Apob	apolipoprotein B
Apo B-100	54225	Apob	apolipoprotein B
ApoB-100	54225	Apob	apolipoprotein B
ApoB-48	54225	Apob	apolipoprotein B
Abeta	54226	App	amyloid beta precursor protein
p41Arc	54227	Arpc1b	actin related protein 2/3 complex, subunit 1B
Ca2	54231	Car2	carbonic anhydrase 2
Car3	54232	Ca3	carbonic anhydrase 3
Ca5	54233	Ca5a	carbonic anhydrase 5A
Car5a	54233	Ca5a	carbonic anhydrase 5A
CACHA1E	54234	Cacna1e	calcium voltage-gated channel subunit alpha1 E
Cav2.3	54234	Cacna1e	calcium voltage-gated channel subunit alpha1 E
Camps	54235	Calm-ps1	calmodulin pseudogene 1
Cdc2	54237	Cdk1	cyclin-dependent kinase 1
Cdc2a	54237	Cdk1	cyclin-dependent kinase 1
p18	54238	Cdkn2c	cyclin-dependent kinase inhibitor 2C
Cr1	54243	Cr1l	complement C3b/C4b receptor 1 like
Crry	54243	Cr1l	complement C3b/C4b receptor 1 like
CBP	54244	Crebbp	CREB binding protein
RSTS	54244	Crebbp	CREB binding protein
RTS	54244	Crebbp	CREB binding protein
CrkII	54245	Crk	CRK proto-oncogene, adaptor protein
Crko	54245	Crk	CRK proto-oncogene, adaptor protein
CYP4502F4	54246	Cyp2f4	cytochrome P450, family 2, subfamily f, polypeptide 4
Cyp2f1	54246	Cyp2f4	cytochrome P450, family 2, subfamily f, polypeptide 4
Cyp2f2	54246	Cyp2f4	cytochrome P450, family 2, subfamily f, polypeptide 4
Dagk	54248	Dgkb	diacylglycerol kinase, beta
Adn	54249	Cfd	complement factor D
Df	54249	Cfd	complement factor D
EVE	54249	Cfd	complement factor D
Fgf-2	54250	Fgf2	fibroblast growth factor 2
bFGF	54250	Fgf2	fibroblast growth factor 2
FLT-1	54251	Flt1	Fms related receptor tyrosine kinase 1
VEGFR-1	54251	Flt1	Fms related receptor tyrosine kinase 1
Fxy	54252	Mid1	midline 1
Midline1	54252	Mid1	midline 1
Cxnk2	54256	Gja6	gap junction protein, alpha 6
cx33	54256	Gja6	gap junction protein, alpha 6
cxn-33	54256	Gja6	gap junction protein, alpha 6
GluK2	54257	Grik2	glutamate ionotropic receptor kainate type subunit 2
GluR6	54257	Grik2	glutamate ionotropic receptor kainate type subunit 2
Il8ra	54258	Cxcr1	C-X-C motif chemokine receptor 1
IP3K B	54260	Itpkb	inositol-trisphosphate 3-kinase B
KCa2.1	54261	Kcnn1	potassium calcium-activated channel subfamily N member 1
KCa2.2	54262	Kcnn2	potassium calcium-activated channel subfamily N member 2
SK2	54262	Kcnn2	potassium calcium-activated channel subfamily N member 2
SKCa 2	54262	Kcnn2	potassium calcium-activated channel subfamily N member 2
SKCa2	54262	Kcnn2	potassium calcium-activated channel subfamily N member 2
KCa2.3	54263	Kcnn3	potassium calcium-activated channel subfamily N member 3
SK3	54263	Kcnn3	potassium calcium-activated channel subfamily N member 3
Krml	54264	Mafb	MAF bZIP transcription factor B
b-maf	54264	Mafb	MAF bZIP transcription factor B
LLGL	54265	Llgl1	LLGL scribble cell polarity complex component 1
Llglh	54265	Llgl1	LLGL scribble cell polarity complex component 1
Mgl1	54265	Llgl1	LLGL scribble cell polarity complex component 1
Rgl-1	54265	Llgl1	LLGL scribble cell polarity complex component 1
Rgl1	54265	Llgl1	LLGL scribble cell polarity complex component 1
Maf2	54267	Maf	MAF bZIP transcription factor
cMaf	54267	Maf	MAF bZIP transcription factor
GLP II	54269	Mcpt10	mast cell protease 10
GLP-2	54269	Mcpt10	mast cell protease 10
rMCP-10	54269	Mcpt10	mast cell protease 10
rMCP-X	54269	Mcpt10	mast cell protease 10
Mcpt7	54271	Tpsab1	tryptase alpha/beta 1
TPSB1	54271	Tpsab1	tryptase alpha/beta 1
rMCP-7	54271	Tpsab1	tryptase alpha/beta 1
Nurr1	54278	Nr4a2	nuclear receptor subfamily 4, group A, member 2
BIG-1	54279	Cntn3	contactin 3
Pang	54279	Cntn3	contactin 3
Pace	54281	Furin	furin (paired basic amino acid cleaving enzyme)
Pcsk3	54281	Furin	furin (paired basic amino acid cleaving enzyme)
Pdi1	54282	Padi1	peptidyl arginine deiminase 1
Pitx-2	54284	Pitx2	paired-like homeodomain 2
Pitx2c	54284	Pitx2	paired-like homeodomain 2
Ptx2	54284	Pitx2	paired-like homeodomain 2
Pkgi	54286	Prkg1	protein kinase cGMP-dependent 1
cGk1	54286	Prkg1	protein kinase cGMP-dependent 1
Pkr	54287	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2
Prkr	54287	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2
SRB-RGS	54293	Rgs3	regulator of G-protein signaling 3
Rxrip13	54299	Ncor1	nuclear receptor co-repressor 1
NCC	54300	Slc12a3	solute carrier family 12 member 3
TSC	54300	Slc12a3	solute carrier family 12 member 3
HUT11	54301	Slc14a1	solute carrier family 14 member 1 (Kidd blood group)
UT-B	54301	Slc14a1	solute carrier family 14 member 1 (Kidd blood group)
UT3	54301	Slc14a1	solute carrier family 14 member 1 (Kidd blood group)
UTB1	54301	Slc14a1	solute carrier family 14 member 1 (Kidd blood group)
UrT2	54301	Slc14a1	solute carrier family 14 member 1 (Kidd blood group)
Slc14a2T	54302	Slc14a2	solute carrier family 14 member 2
Slc14a2_v4	54302	Slc14a2	solute carrier family 14 member 2
UrT1-C	54302	Slc14a2	solute carrier family 14 member 2
UrT1-D	54302	Slc14a2	solute carrier family 14 member 2
testSymbol	54302	Slc14a2	solute carrier family 14 member 2
Smgb	54303	Bpifa2f	BPI fold containing family A, member 2F
Mt-SSB	54304	Ssbp1	single stranded DNA binding protein 1
Ssbp	54304	Ssbp1	single stranded DNA binding protein 1
mtSSB	54304	Ssbp1	single stranded DNA binding protein 1
Smstr2	54305	Sstr2	somatostatin receptor 2
SK2	54308	Slk	STE20-like kinase
Stk2	54308	Slk	STE20-like kinase
SytIX	54309	Syt5	synaptotagmin 5
Tim17	54311	Timm17a	translocase of inner mitochondrial membrane 17A
Timm17	54311	Timm17a	translocase of inner mitochondrial membrane 17A
Vil2	54319	Ezr	ezrin
E11	54320	Pdpn	podoplanin
Gp38	54320	Pdpn	podoplanin
OTS-8	54320	Pdpn	podoplanin
RTI40	54320	Pdpn	podoplanin
T1-alpha	54320	Pdpn	podoplanin
COVIc	54322	Cox6c	cytochrome c oxidase subunit 6C
COX-VIc	54322	Cox6c	cytochrome c oxidase subunit 6C
Cox6c2	54322	Cox6c	cytochrome c oxidase subunit 6C
rg3.1	54323	Arc	activity-regulated cytoskeleton-associated protein
Spak	54348	Stk39	serine threonine kinase 39
RA410	54350	Scfd1	sec1 family domain containing 1
Sly1	54350	Scfd1	sec1 family domain containing 1
rSly1	54350	Scfd1	sec1 family domain containing 1
Maxp1	54355	Rassf5	Ras association domain family member 5
Nore1	54355	Rassf5	Ras association domain family member 5
Cytor4	54395	Crlf3	cytokine receptor-like factor 3
Bet1	54400	Bet1l	Bet1 golgi vesicular membrane trafficking protein-like
Gs15	54400	Bet1l	Bet1 golgi vesicular membrane trafficking protein-like
B10	54410	Enpp3	ectonucleotide pyrophosphatase/phosphodiesterase 3
E-NPP 3	54410	Enpp3	ectonucleotide pyrophosphatase/phosphodiesterase 3
Npp3	54410	Enpp3	ectonucleotide pyrophosphatase/phosphodiesterase 3
PD-Ibeta	54410	Enpp3	ectonucleotide pyrophosphatase/phosphodiesterase 3
RB13-6	54410	Enpp3	ectonucleotide pyrophosphatase/phosphodiesterase 3
PHD-3	54702	Egln3	egl-9 family hypoxia-inducible factor 3
